Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
566970,B000YHLS8W,A14XY6XHL3EXRB,mambojazz,0,0,2,1346112000,Kashi Oatmeal Dark Choc: Didn't quite make it . . .,"I gave this product a try, as I've enjoyed other Kashi products, but was mucho disappointed. It tasted like there was ""something wrong"", meaning I don't think it was spoiled or that the product was anything but fresh and as it was supposed to be. But the taste had that  ""messed up taste like it was a healthfood"". I personally find this to be a turn off. The cookies were quite thick, with a ""healthfood taste"" to them. I don't know how else to describe it. I'd never mistake it for a real cookie, and it also fell apart while trying to eat it, given how thick it was, and the fact that the ""dough"" or ""batter"" (if you might even call it that) couldnt stick together due to the ingredients being too healthy. While I'd signed up for it as a subscription item, I've just cancelled it from my orders.<br /><br />If you don't seem to notice or matter when eating healthy snackbars that are made to taste like a protein bar or some other ""healthy snack"", maybe you'll love it. But I wanted it to taste like ""the real thing"", which it couldn't come close to. So sorry Kashi. Maybe another time another place . . ."
566971,B000YHLS8W,AT1V44K5HTBBG,Ragnar Rasmussen,0,0,5,1344384000,Great Taste,"These are excellent. I was worried they would taste too natural and not really like a cookie, kind of like the difference between Kashi cereal and normal cereal but they taste like any high quality Choc chip cookie and have the added benifit of being a little bit more healthy. Easier to justify than a pack of oreo's...<br />All in all a excellent product that arrived in perfect condition and I have a active once a month subscription for them, for the last 3 months."
566972,B000YHLS8W,A31W0NDOHBDXE8,KM,0,0,5,1342483200,Healthy Addiction!,"The BEST cookies ever. 130 Cal, 8g Sugar, 4g fiber. So satisfying! Love it. Try it, Costco carried it but they stoped. Target carries it too."
566973,B000YHLS8W,A23VP6C780FS4X,Cookie,0,0,4,1336867200,Very Fiber  Filled Cookie,"This cookie is amazingly fiber filled and filling. A great cookie for a snack - fulfilling, and satisfying. The chocolate is a strong flavor and very tasty. If you like whole grain products, this is a winner."
566974,B000YHLS8W,A1SXZZEIP73FRO,Live Love Laugh,0,0,5,1334534400,VEry tAsty!,"This is the only store bought cookie I will eat. When it's Kashi, I know its healthy. Love the wholesome goodness of oats with the chocolate chips. This is a staple in my house. Treat yourself."
566975,B000YHLS8W,A2P3UKA3A0GSHC,Enrique,0,0,5,1332547200,The perfect oxymoron!,"Believe it or not, these cookies are as delicious as healthy! They are great for your heart and digestive system because of their their grains and dark chocolate. One cookie has 4 grams of fiber, one more gram than one serving of many cereals! Eat two a day, and you won't have problems with constipation!"
566976,B000YHLS8W,A21FTAQ7D29KNB,Kimiko,0,0,3,1329177600,"Love how the cookies look, but not the taste!","I received these cookies super fast! I was so excited to eat it, but was completely disappointed with the taste. They are a bit dried."
566977,B000YHLS8W,A2QX7Q03UN9WG2,Priscilla Chotrani,0,0,5,1327622400,Looks just like the picture,"Delicious cookies and having the luxury of having it delivered to your door at a great price is awesome! I subscribed because I know that I will be running out and love that they will be at my door when I'm low in stock. The big box stores carry them but at up to a couple dollers more a box. They look just like the picture on the box, they are so soft and chewy and the taste is delicious. They come in a vacume sealed package so I suggest once you open them you place the entire package minus the box in a gallon sized zip lock bag because they will go stale quickly. I experienced this when my hubby was ""sleep walking"" and opened up the box and placed the package back in the box and the next morning they were all hard and stale. We ended up eating them over the course of a couple days with milk/coffee and dunking them. Another way I store them is in a air tight container I picked up at the doller store and placed each cookie in a sandwich bag and placed them in the jar. That way when I'm packing the hubby's lunch I just grab a cookie in its sandwich bag and throw it into his lunch pale. I mention my husband alot because he constantly talks about these cookies to his friends, we had one of them come over the other day and he ran over to the jar and had him try one. His friend was HOOKED now he is also a loyal customer as is his wife. We don't really care for the raisin variety which is sad because I typically love raisin cookies. If I were you I'd just order this flavor.<br />Oh I also forgot to mention that I have also heated one up in the microwave for about 8 seconds and since it's already a soft cookie it makes it so crumbly that you can imagine it just came out of an oven!<br />Enjoy!"
566978,B000YHLS8W,A3L61G6N7AT8N2,"Hieronymus Trotsky ""A casual stroll through t...",0,0,5,1314144000,chewy morsels,"These cookies are superb for my pet warble bird which likes to feast on chewy morsels of fun.  I eat them all the time, even when not watching TV."
566979,B000YHLS8W,A5UJOV6PGK54E,Ron,0,0,4,1298246400,Kashi Cookie,This appears to be a fairly healthy cookie.  Some of my friends do not like these cookies but I think they fail to consider the health aspects in their evaluation.  I only purchase these cookies and I prefer the Dark Chocolate.
566980,B000YHLS8W,A2F3CWV4C0AG7T,"B. Drumm ""beahaven""",0,0,4,1296604800,Great late night snack,I don't feel too guilty when I have this cookie for a late snack.  Satisfies my chocolate craving and one cookie is just the right amount.  Excellent taste and texture.
566981,B000YHLS8W,A3251RBTBBYII9,"E. Logan ""el""",0,0,4,1296432000,Downright yummy for high fiber,"Very good flavor, but the texture is rather like the fibrous, gummy mash fed to horses.  However, a quick trip in the toaster oven yields not only a crunchy cookies, but melted chocolate chips as well, which is always a plus."
566982,B000YHLS8W,A18JNNG7YHUBHL,Emily Persa,0,0,4,1296345600,Pretty good,"Just bought some of these today at my local store after reading some reviews on amazon. I must say, they're pretty good. I can see how they could get stale quickly-could have better packaging-but I just put them in a plastic bag inside the box after I opened them. Probably going to go ahead and order them on here from now on. It is a way better deal than buying the single box in the store."
566983,B000YHLS8W,A2NF7NS4BC92KJ,C. Li,0,0,4,1294358400,great,"Okay so this isn't the best cookie I've ever had, but it's still very tasty and better for you health-wise compared to what's out there.  It satisfies my cookie/sweets craving and is pretty filling.  Yes, it's a bit dry and grainy but not to the point where it makes the cookie unappealing.  I say it's the best alternative to the sugar/fat laden regular cookies, without comprising too much on taste."
566984,B000YHLS8W,A39QYFMDOPTMBG,winnay,0,0,4,1293753600,I'm a fan!,"I was eek about it at first, but after my 3rd cookie I got addicted. I do not know what they put in their but its not too sweet and it taste healthy. I think a box of these can only last me and my little sisters for 2-3 days. There's 8 cookies inside one box. The chewiness is a plus! Worth a try for those who are looking and I don't see this in many supermarkets."
566985,B000YHLS8W,A1T1YSCDW0PD25,A. Wiersch,0,0,4,1293580800,Very good for what they are,"These are very good cookies, considering that they are ""healthy"" ones. They have a good amount of chocolate and sweetness (almost to the point of being too sweet for a ""healthy"" cookie) but may indeed seem a bit ""dry"" so make sure you have your milk or other liquid drink nearby. I think the biggest downside is that they are relatively expensive, with only 8 cookies per box.<br /><br />TIP: Try them with some peanut butter spread on top."
566986,B000YHLS8W,AEPEYS74CE6KI,Daniel Esmond,0,0,4,1293494400,Delicious and filling,"These are great for store-bought cookies. Yes they're expensive, so I don't buy them very often. But they are pretty decent ingredient-wise (no HFCS or trans fats) and I don't ever feel like I need to pig out on them; which is a good thing because you only get eight in a box.<br /><br />I'm quite sure Kashi makes a pretty penny on their products because of their image. Not everything Kashi makes though is worth the money. These cookies are an exception though. They are sort of a treat--I wouldn't eat them every day. But when you do eat one you feel like you ate something substantial.<br /><br />The ones amazon sent had a full six months before their expiration date, which is plenty. I agree though that this is one product that truly loses a lot of quality as they get too old. I guess that means they aren't packed full of preservatives, though I'm sure they have some.<br /><br />In short, if you like dark chocolate and oatmeal then I'm pretty sure you'd like these cookies."
566987,B000YHLS8W,A1RM24I3MXBZE9,"CP ""CP""",3,5,2,1267401600,Too Dry,I've been looking for whole grain cookies and was so excited when I saw these oatmeal chocolate chip Kashi cookies at the grocery store.  But my first bite was disappointing...they were so dry that I didn't even finish the cookie. :(<br />Hopefully Kashi will make these cookies more moist in the future.
566988,B000YHLS8W,A2ZI9EWWZTNUA2,jalcruces,1,2,5,1326499200,"I Have a sweet tooth, and I think these cookies are Great!","They are totally healthy except for maybe the chocolate, but even the chocolate is about as healthy as chocolate can get. As stated, I have a sweet tooth, pile on the sugar every day (hypoglycemic). These cookies are plenty sweet and don't taste ""healthy"" at all. I expected them to taste like cardboard... but they are some of the tastiest cookies I've ever had!"
566989,B000YHLS8W,A3QCLEQ7F77V6C,"A. Cazarescastillo ""wary shopper""",1,2,2,1312502400,you can do much better ...,"dry and mealy; the ""chunks"" of chocolate are pretty small.<br />Many locally-available cookies of this  type would be a far better choice.<br />.<br />The last box actually tasted rancid and very unappetizing, well before the expiry date.<br />.<br />Sorry but if this is healthy eating, be my guest but count me out."
566990,B000YHLS8W,A13FB8R3P2Q0BP,M. Mullen,1,2,4,1311465600,Sinfilly good,"When I want to be bad, these are what I go for.<br /><br />They seem to have a unique taste that I have not found in other cookies.  I find that I am pretty satisfied with one or two cookies and then I am not looking to snack for quite a while.<br /><br />I also found that if you store them in a sealed plastic container then they don't harden up over time."
566991,B000YHLS8W,AW4XFVXZZKKIQ,Ellen B.,1,2,4,1306108800,Great option for those looking for healthier cookies,"I realize that the term ""healthy cookie"" in itself is a bit ironic, but Kashi has managed to create just that - these cookies are great, and best of all, they're not too bad for you. If I'm getting a craving for something sweet, I can go for one of these and feel totally satisfied. Only 8g of sugar per cookie, and 5g of fat which is a tad higher than I would have liked but I would guess if they had cut more fat out they would have sacrificed a lot of the taste. The cookies are a little smaller than I was expecting, and like others have previously said they are kind of dry, but neither factor really bothers me. Bottom line: ditch the Chips Ahoy and Oreo cookies and try these instead. Wonderful alternative, and I personally think that $8.99 for three boxes was a pretty good deal."
566992,B000YHLS8W,A16YAU7E0ZCS9Q,JS,1,2,5,1305676800,Great tasting and satisfying,"I really love these cookies.  They have just the right amount of chocolate to satisfy that craving.  The have a good amount of oatmeal, but not overwhelming.  For a while they were my breakfast routine ( a cup of tea and a cookie).  But, then I got bored.  Not because the cookie wasn't good, I just can't eat the same thing for breakfast every day for that long.<br /><br />I had wanted to do the cookie diet, but it's all about calories in and calories out.  This was a great alternative.  Less calories per cookie than the Cookie Diet, and the Cookie Diet Cookie's taste horrible.<br /><br />Try them, you'll like them if you like healthy stuff without all the chemical crap."
